State Abbreviation,Name,Release Year,High school graduation raw value,Unemployment raw value,Some college raw value,Ratio of population to mental health providers,Median household income raw value,Average Temperature,Average Precipitation,RUCC,Poor mental health days raw value,Crude Rate,high_school_treated,unemployment_treated,college_treated,mental_health_provider_treated,household_income_treated,temperature_treated,precipitation_treated
MI,Sanilac County,2013,0.8594917787999999,0.118,0.467748562,10760.25,37465.0,46.25,3.039166666666666,6.0,3.5,28.6,1,0,0,0,0,1,1
MI,Shiawassee County,2013,0.8151875572,0.106,0.5900412048,10082.857143,46811.0,47.05,3.18,4.0,4.1,26.2,0,0,0,0,0,1,1
MI,Washtenaw County,2013,0.8015478165000001,0.065,0.8370626963,548.01587302,56789.0,47.74166666666667,3.016666666666666,2.0,3.3,8.5,0,1,1,1,1,1,1
MI,Wayne County,2013,0.6895810536,0.126,0.5718824099,4642.57289,38479.0,49.1,3.2816666666666663,1.0,4.0,11.9,0,0,0,0,0,1,1
MN,Anoka County,2013,0.7602062742,0.066,0.7004096778,3642.4615385,63799.0,42.375,2.5508333333333333,1.0,3.2,15.3,0,1,1,0,1,1,1
MN,Beltrami County,2013,0.5632716049000001,0.081,0.6700928051,2971.8666667,40657.0,36.475,2.056666666666666,7.0,3.3,28.5,0,0,1,0,0,1,1
MN,Carver County,2013,0.786770428,0.0559999999999999,0.8077452329000001,3045.2666667,85314.0,42.96666666666666,2.7383333333333333,1.0,3.0,11.5,0,1,1,0,1,1,1
MN,Crow Wing County,2013,0.8293897883,0.081,0.701976397,1841.2647059,45514.0,39.25833333333333,2.5733333333333337,4.0,3.6,17.4,1,0,1,1,0,1,1
MN,Dakota County,2013,0.8291117866,0.06,0.7705751170999999,3046.9847328,70064.0,43.36666666666667,2.598333333333333,1.0,2.5,10.3,1,1,1,0,1,1,1
MN,Hennepin County,2013,0.6571201272999999,0.06,0.7799322240000001,948.28841413,60811.0,43.04166666666666,2.6775,1.0,2.6,11.2,0,1,1,1,1,1,1
MN,Olmsted County,2013,0.7831125828,0.053,0.7734666173,756.47120419,66997.0,42.50833333333333,3.3341666666666665,3.0,2.2,8.7,0,1,1,1,1,1,1
MN,Otter Tail County,2013,0.8028350515,0.063,0.6630983986,3578.6875,47879.0,39.05833333333333,2.5908333333333333,6.0,3.2,33.0,0,1,1,0,0,1,1
MN,Polk County,2013,0.8305084745999999,0.061,0.7077685469,3954.0,49978.0,37.66666666666666,1.7683333333333335,3.0,2.3,31.6,1,1,1,0,1,1,1
MN,Ramsey County,2013,0.6891249651000001,0.066,0.7074961416,973.72657744,51719.0,43.08333333333334,2.646666666666667,1.0,2.5,9.3,0,1,1,1,1,1,1
MN,St. Louis County,2013,0.7628820961,0.073,0.7223082968000001,1771.1769912,44475.0,36.175,2.5091666666666663,2.0,3.1,16.5,0,1,1,1,0,1,1
MN,Scott County,2013,0.8665338645,0.059,0.7851873782,4209.1935484,81586.0,43.40833333333333,2.6733333333333333,1.0,2.3,8.7,1,1,1,0,1,1,1
MN,Sherburne County,2013,0.8911685995,0.072,0.6928116952,5546.5625,68646.0,41.391666666666666,2.3616666666666664,1.0,3.0,17.7,1,1,1,0,1,1,1
MN,Stearns County,2013,0.8400830737,0.063,0.7260010302,1554.1134021,52053.0,40.48333333333333,2.3991666666666664,3.0,2.5,11.8,1,1,1,1,1,1,1
MN,Washington County,2013,0.8887902987,0.061,0.8017508375,2192.5045872,77069.0,42.816666666666656,2.5825,1.0,2.3,11.4,1,1,1,0,1,1,1
MN,Wright County,2013,0.8767123287999999,0.07,0.7277381406,8343.2,68387.0,41.88333333333335,2.5833333333333326,1.0,2.4,11.7,1,1,1,0,1,1,1
MS,DeSoto County,2013,0.83,0.08,0.6305192586999999,10784.533333,54495.0,60.75833333333333,5.001666666666666,1.0,3.5,11.3,1,0,1,0,1,0,0
MS,Forrest County,2013,0.7245873705,0.104,0.6240766213000001,1563.5416667000002,33203.0,65.12499999999999,5.785833333333333,3.0,4.5,16.9,0,0,1,1,0,0,0
MS,Hancock County,2013,0.7950245231999999,0.1009999999999999,0.5955882353,11005.0,39996.0,66.53333333333333,5.409166666666668,2.0,5.0,30.7,0,0,0,0,0,0,0
MS,Harrison County,2013,0.7772932706,0.0969999999999999,0.5755508711,3354.3214286,39046.0,66.16666666666667,5.62,2.0,4.9,17.3,0,0,0,0,0,0,0
MS,Hinds County,2013,0.6767341697,0.095,0.6183437911999999,1860.280303,35014.0,64.2,5.315833333333333,2.0,4.1,7.7,0,0,1,1,0,0,0
MS,Jackson County,2013,0.7666270759999999,0.1119999999999999,0.5630975404,6982.9,47672.0,66.50833333333334,5.933333333333334,2.0,4.6,12.8,0,0,0,0,0,0,0
MS,Madison County,2013,0.8136258564,0.074,0.7518219728,2222.1627907,55692.0,63.60833333333333,5.284999999999998,2.0,2.6,13.0,0,1,1,0,1,0,0
MS,Rankin County,2013,0.8229369296,0.066,0.6675746064,3228.3863636,59890.0,63.60833333333334,5.4558333333333335,2.0,3.6,16.3,1,1,1,0,1,0,0
MO,Boone County,2013,0.8447178886,0.0579999999999999,0.7645764576,725.30222222,46769.0,53.09166666666667,3.4725000000000006,3.0,3.6,19.9,1,1,1,1,0,1,1
MO,Buchanan County,2013,0.8368748923,0.074,0.4981266882,3871.7826087,42031.0,52.19166666666666,2.7941666666666665,3.0,4.2,18.9,1,1,0,0,0,1,1
MO,Cape Girardeau County,2013,0.8015234337999999,0.071,0.6197844708,3613.0,41755.0,55.43333333333334,3.904166666666667,3.0,4.6,12.9,0,1,1,0,0,1,0
MO,Cass County,2013,0.8750793875,0.086,0.6367094996,8311.333333300001,54969.0,53.575,3.435833333333333,1.0,3.5,20.8,1,0,1,0,1,1,1
MO,Christian County,2013,0.9083188501,0.075,0.7139473186,3892.95,50426.0,54.51666666666666,4.2491666666666665,2.0,3.4,14.9,1,1,1,0,1,1,0
MO,Clay County,2013,0.8637522256999999,0.077,0.7170445268000001,4738.0,59039.0,52.74166666666667,2.9633333333333334,1.0,3.8,16.1,1,1,1,0,1,1,1
MO,Cole County,2013,0.8193063076,0.064,0.6443888835,2819.2592593000004,54396.0,54.26666666666666,3.633333333333333,3.0,2.2,19.6,0,1,1,0,1,1,0
MO,Franklin County,2013,0.8186992476,0.093,0.5909740414,16923.833333000002,47663.0,53.74166666666665,3.3608333333333325,1.0,3.9,19.7,0,0,0,0,0,1,1
MO,Greene County,2013,0.8267473014,0.074,0.6726654245999999,1376.985,40423.0,54.54166666666666,4.507499999999999,2.0,3.5,15.5,1,1,1,1,0,1,0
MO,Howell County,2013,0.8219718348999999,0.084,0.505483974,10139.25,31645.0,54.63333333333333,4.175833333333332,7.0,5.4,34.8,1,0,0,0,0,1,0
MO,Jackson County,2013,0.7286789742,0.096,0.6261687274000001,2149.5318471,44508.0,53.11666666666667,3.3233333333333333,1.0,3.9,17.4,0,0,1,0,0,1,1
MO,Jasper County,2013,0.7998147845999999,0.077,0.5403060059,2616.7555556,39359.0,55.89166666666666,4.39,3.0,4.2,20.6,0,1,0,0,0,0,0
MO,Jefferson County,2013,0.8282062399,0.089,0.6420337379,15646.857143,51008.0,55.21666666666666,3.553333333333333,1.0,4.4,15.8,1,0,1,0,1,1,0
MO,Platte County,2013,0.9062725228,0.072,0.7670590172,3451.0,63676.0,52.96666666666666,2.781666666666668,1.0,3.5,16.1,1,1,1,0,1,1,1
MO,St. Charles County,2013,0.8517016062,0.073,0.7682739229000001,8822.5609756,67074.0,54.1,3.4266666666666667,1.0,3.2,13.9,1,1,1,0,1,1,1
MO,St. Louis County,2013,0.8031632984,0.0819999999999999,0.7464754595,1555.7196262,55131.0,54.7,3.4150000000000005,1.0,3.0,13.4,0,0,1,1,1,1,1
MO,St. Louis city,2013,0.5376400417,0.1169999999999999,0.6475630512,1405.3215859000002,32576.0,55.06666666666666,3.5166666666666675,1.0,4.5,12.3,0,0,1,1,0,1,0
MT,Cascade County,2013,0.7821466525,0.06,0.665406234,3704.9545455,42525.0,44.04999999999999,1.3041666666666665,3.0,3.4,25.5,0,1,1,0,0,1,1
MT,Flathead County,2013,0.7993079584999999,0.107,0.6110152497,3786.2916667,44006.0,40.9,2.803333333333333,5.0,3.1,23.7,0,0,1,0,0,1,1
MT,Gallatin County,2013,0.8291814947,0.061,0.8064613985,2635.7647059,50042.0,40.01666666666667,1.7933333333333332,5.0,2.4,20.1,1,1,1,0,1,1,1
MT,Missoula County,2013,0.874617737,0.066,0.7395172837,1478.9594595,42082.0,42.15,2.0375,3.0,3.3,23.3,1,1,1,1,0,1,1
MT,Ravalli County,2013,0.8368644068000001,0.093,0.5635112292,5763.2857143,39421.0,40.79166666666666,1.8766666666666667,6.0,3.1,27.0,1,0,0,0,0,1,1
MT,Silver Bow County,2013,0.7927710843000001,0.063,0.62569328,4890.4285714,39586.0,40.10833333333333,1.3383333333333336,5.0,4.4,31.9,0,1,1,0,0,1,1
MT,Yellowstone County,2013,0.7859290439,0.051,0.6638733459,3534.5238095,47346.0,46.74166666666667,1.4308333333333332,3.0,3.5,24.7,0,1,1,0,0,1,1
NE,Douglas County,2013,0.8325934091,0.051,0.7134876784,1885.9745455,51741.0,49.61666666666667,2.4791666666666665,2.0,2.7,9.7,1,1,1,1,1,1,1
NE,Lancaster County,2013,0.8465253240999999,0.04,0.7646234312000001,1777.2795031,49046.0,50.09166666666667,2.4291666666666667,2.0,2.8,12.4,1,1,1,1,1,1,1
NE,Scotts Bluff County,2013,0.8834113142,0.049,0.5873809524,2315.75,41905.0,48.54166666666666,1.2916666666666667,5.0,3.5,27.1,1,1,0,0,0,1,1
NV,Clark County,2013,0.593,0.139,0.5393612746,6880.0246479,48343.0,64.65833333333332,0.4666666666666667,1.0,3.6,17.3,0,0,0,0,1,0,1
NV,Douglas County,2013,0.828,0.144,0.677146184,7833.5,54640.0,48.83333333333334,0.5108333333333334,4.0,4.1,23.4,1,0,1,0,1,1,1
NV,Lyon County,2013,0.727,0.175,0.5332037851,10422.4,44877.0,51.025,0.3583333333333334,4.0,4.3,31.2,0,0,0,0,0,1,1
NV,Nye County,2013,0.649,0.165,0.4202277458,8763.6,41150.0,52.175,0.5533333333333333,4.0,4.6,34.9,0,0,0,0,0,1,1
NV,Washoe County,2013,0.7,0.131,0.5954634407,2246.4255319000004,50910.0,48.96666666666667,0.5399999999999999,2.0,3.6,22.6,0,0,0,0,1,1,1
NV,Carson City,2013,0.81,0.131,0.4674814814999999,2905.8947368,50689.0,49.91666666666666,0.43,3.0,3.5,44.5,0,0,0,0,1,1,1
NH,Cheshire County,2013,0.8676470587999999,0.053,0.5891606384,1675.4347825999998,53111.0,45.83333333333334,3.9275,4.0,3.4,14.4,1,1,0,1,1,1,0
NH,Hillsborough County,2013,0.8434279515,0.055,0.6723280670999999,2709.2837838000005,66275.0,46.92499999999999,3.651666666666667,2.0,3.1,14.9,1,1,1,0,1,1,0
NH,Merrimack County,2013,0.8549465240999999,0.049,0.6699044932,1407.9519231,64482.0,45.9,3.7466666666666657,4.0,3.0,14.3,1,1,1,1,1,1,0
NH,Rockingham County,2013,0.9067124736,0.057,0.7248375529000001,2204.4104478,75285.0,48.01666666666667,3.6208333333333336,1.0,3.1,13.4,1,1,1,0,1,1,0
NH,Strafford County,2013,0.8148710167000001,0.053,0.6681321523,2240.1454545,54783.0,46.41666666666666,3.56,1.0,3.7,16.0,0,1,1,0,1,1,0
NJ,Atlantic County,2013,0.8428182551000001,0.129,0.5502879414,3814.8055556,49983.0,54.27500000000001,3.9725,2.0,3.7,10.2,1,0,0,0,1,1,0
NJ,Bergen County,2013,0.9256595338,0.079,0.7599545805,1164.7609254,79037.0,52.87499999999999,3.59,1.0,2.8,7.6,1,0,1,1,1,1,0
NJ,Burlington County,2013,0.9203351807,0.089,0.6836710985,3351.6343284,72594.0,54.34166666666667,4.121666666666667,1.0,3.5,10.7,1,0,1,0,1,1,0
NJ,Camden County,2013,0.8659113781000001,0.106,0.5923277311999999,2038.0992063,57261.0,54.82499999999999,4.1883333333333335,1.0,4.2,10.0,1,0,0,1,1,1,0
NJ,Cape May County,2013,0.8866267574,0.125,0.5637698652,5720.5882353,52312.0,54.70833333333334,3.97,3.0,3.4,11.5,1,0,0,0,1,1,0
NJ,Cumberland County,2013,0.796449285,0.134,0.3861392757999999,7842.75,49465.0,54.78333333333333,4.028333333333333,3.0,4.0,10.9,0,0,0,0,1,1,0
NJ,Essex County,2013,0.7887084039,0.108,0.5783092428000001,1415.3411552,51021.0,53.33333333333334,3.7091666666666665,1.0,3.4,6.3,0,0,0,1,1,1,0
NJ,Gloucester County,2013,0.8927483979,0.098,0.6685126371,5771.14,70618.0,55.11666666666667,4.264166666666666,1.0,3.7,14.1,1,0,1,0,1,1,0
NJ,Hudson County,2013,0.7973845338,0.103,0.6642161529999999,4999.8346457,55133.0,54.74166666666667,3.5741666666666667,1.0,3.5,6.8,0,0,1,0,1,1,0
NJ,Mercer County,2013,0.8679587587,0.077,0.6363152075999999,1129.0246154,71926.0,53.41666666666666,3.901666666666667,2.0,2.7,7.3,1,1,1,1,1,1,0
NJ,Middlesex County,2013,0.9042525489,0.084,0.6934431976000001,1992.007371,73914.0,53.88333333333333,3.725,1.0,3.0,6.4,1,0,1,1,1,1,0
NJ,Monmouth County,2013,0.9344042775,0.086,0.7060659255,1747.700831,79062.0,53.95833333333334,3.7891666666666666,1.0,3.4,8.3,1,0,1,1,1,1,0
NJ,Morris County,2013,0.9403438206,0.07,0.7659970502,1440.5877193,91420.0,50.84166666666667,3.6566666666666654,1.0,2.8,9.0,1,1,1,1,1,1,0
NJ,Ocean County,2013,0.8908242716,0.1,0.6101903008,5662.9803922,56851.0,53.89166666666667,3.931666666666667,1.0,3.5,12.4,1,0,1,0,1,1,0
NJ,Passaic County,2013,0.7982740782,0.111,0.5253436363,4823.1346154,52243.0,50.96666666666667,3.410833333333333,1.0,3.6,7.1,0,0,0,0,1,1,1
NJ,Salem County,2013,0.854885,0.108,0.5317599799,7332.8888889,53890.0,55.17499999999999,4.004999999999999,1.0,3.9,20.0,1,0,0,0,1,1,0
NJ,Somerset County,2013,0.9363439128,0.071,0.7541427513,1453.264574,95915.0,52.85,3.901666666666667,1.0,2.6,6.3,1,1,1,1,1,1,0
NJ,Sussex County,2013,0.8550447673999999,0.091,0.66640286,3108.2916667,82987.0,49.57500000000001,3.326666666666666,1.0,3.1,11.7,1,0,1,0,1,1,1
NJ,Union County,2013,0.846647225,0.0969999999999999,0.5823159203,1728.2154340999998,65178.0,53.95833333333332,3.615833333333333,1.0,3.2,6.6,1,0,0,1,1,1,0
NJ,Warren County,2013,0.9060655946,0.084,0.6309779788000001,4346.84,66857.0,50.15833333333333,3.639166666666666,2.0,3.6,15.9,1,0,1,0,1,1,0
NM,Bernalillo County,2013,0.634,0.076,0.6324570413,1581.9642857,44224.0,53.23333333333333,0.9975,2.0,3.6,20.6,0,1,1,1,0,1,1
NM,Chaves County,2013,0.7416887755,0.07,0.490928284,6577.8,35894.0,59.11666666666667,1.116666666666667,5.0,3.7,24.3,0,1,0,0,0,0,1
NM,Dona Ana County,2013,0.7395544041,0.075,0.5954524675999999,3050.3913043,36136.0,61.1,0.7575,3.0,3.4,11.7,0,1,0,0,0,0,1
NM,Lea County,2013,0.7094837813,0.052,0.4363991015,10791.333333,46176.0,60.475,0.9766666666666668,5.0,2.9,14.7,0,1,0,0,0,0,1
NM,McKinley County,2013,0.6745913598000001,0.092,0.4193474,5984.3333333,29320.0,49.01666666666667,0.9666666666666668,5.0,3.3,20.5,0,0,0,0,0,1,1
NM,Otero County,2013,0.8432598187,0.065,0.5734909851,12868.0,35894.0,57.4,1.09,4.0,3.3,30.4,1,1,0,0,0,0,1
NM,Rio Arriba County,2013,0.564157424,0.083,0.4952187182,13444.333333,37101.0,45.125,1.3833333333333335,4.0,4.1,30.0,0,0,0,0,0,1,1
NM,Sandoval County,2013,0.7100159067,0.086,0.6466133267999999,2595.8235294,53948.0,49.55833333333334,1.1166666666666667,2.0,3.3,17.6,0,0,1,0,1,1,1
NM,San Juan County,2013,0.6481059603,0.078,0.4979312443,8679.0,46370.0,51.01666666666668,0.8233333333333333,3.0,3.7,16.6,0,0,0,0,0,1,1
NM,Santa Fe County,2013,0.5955563063,0.06,0.5869038694,1174.7723577,50234.0,48.975000000000016,1.2975,3.0,3.3,22.5,0,1,0,1,1,1,1
NM,Taos County,2013,0.7240316301999999,0.094,0.5962647624,1497.1818182,32521.0,42.3,1.5108333333333333,7.0,3.8,30.3,0,0,0,1,0,1,1
NM,Valencia County,2013,0.6654662379,0.087,0.5579957703,10968.428571,41983.0,55.15,0.8033333333333332,2.0,4.1,30.1,0,0,0,0,0,1,1
NY,Albany County,2013,0.8075888856,0.07,0.7285230087000001,1002.9339934,56602.0,47.43333333333334,3.4224999999999994,2.0,3.1,11.7,0,1,1,1,1,1,1
NY,Allegany County,2013,0.8647260273999999,0.087,0.5478209426,4079.25,39900.0,45.41666666666666,3.165,7.0,3.5,22.9,1,0,0,0,0,1,1
NY,Bronx County,2013,0.5760727409,0.123,0.4791493081,3759.2384824,32137.0,54.525,3.4516666666666667,1.0,3.8,5.8,0,0,0,0,0,1,1
NY,Broome County,2013,0.7987321712000001,0.085,0.6287875485,1926.6153846,43756.0,46.40833333333333,3.709166666666667,2.0,3.8,11.1,0,0,1,1,0,1,0
NY,Cattaraugus County,2013,0.7845057881,0.087,0.5307398594,3647.7272727,39368.0,45.15,3.659166666666666,4.0,3.0,16.5,0,0,0,0,0,1,0
NY,Cayuga County,2013,0.759106933,0.077,0.528514096,11428.142857,47875.0,46.81666666666666,3.89,4.0,4.6,13.9,0,1,0,0,0,1,0
NY,Chautauqua County,2013,0.7993059572,0.079,0.5698192912,6740.65,40782.0,46.65,4.005833333333333,4.0,3.8,11.3,0,0,0,0,0,1,0
NY,Clinton County,2013,0.8150807899,0.099,0.5017251691,3042.3333333,49025.0,43.14166666666667,3.5391666666666666,5.0,3.6,14.7,0,0,0,0,1,1,0
NY,Dutchess County,2013,0.8013493253,0.074,0.649153171,1466.6945813,67153.0,49.66666666666668,3.5558333333333327,1.0,3.1,13.8,0,1,1,1,1,1,0
NY,Erie County,2013,0.7981972037999999,0.079,0.6997977411,2251.8406863,47505.0,47.38333333333333,3.825,1.0,3.4,9.7,0,0,1,0,0,1,0
NY,Herkimer County,2013,0.7737556561,0.084,0.580658187,21493.666667,40504.0,42.925,4.261666666666666,2.0,4.4,15.6,0,0,0,0,0,1,0
NY,Jefferson County,2013,0.8035320088,0.0969999999999999,0.572385273,4667.2,45292.0,45.29166666666668,3.504166666666667,3.0,3.2,12.6,0,0,0,0,0,1,1
NY,Kings County,2013,0.6421699978000001,0.0969999999999999,0.6005400502,2377.7393365,42437.0,54.95,3.4483333333333337,1.0,3.5,5.0,0,0,0,0,0,1,1
NY,Livingston County,2013,0.8730964467,0.078,0.5934080778,6534.9,50186.0,47.41666666666666,2.9041666666666663,1.0,1.8,17.0,1,0,0,0,1,1,1
NY,Madison County,2013,0.8494736842,0.081,0.5936643314,3498.2857143,49326.0,45.45,4.135,2.0,3.0,13.8,1,0,0,0,1,1,0
NY,Monroe County,2013,0.7806087043000001,0.076,0.7138239198999999,1688.5147392,50247.0,48.41666666666666,3.065,1.0,3.3,8.1,0,1,1,1,1,1,1
NY,Montgomery County,2013,0.7009803922,0.098,0.5361039394,3866.1538462,40160.0,46.675,3.355,4.0,3.2,20.1,0,0,0,0,0,1,1
NY,Nassau County,2013,0.8973103692000001,0.067,0.7282237093,824.23663184,91162.0,53.725,3.025,1.0,2.8,7.4,1,1,1,1,1,1,1
NY,New York County,2013,0.6658630664999999,0.074,0.8170155718000001,324.90401146,65833.0,54.83333333333334,3.52,1.0,3.6,8.5,0,1,1,1,1,1,0
NY,Niagara County,2013,0.8367346939,0.084,0.6235115277000001,8328.5384615,45291.0,48.18333333333334,3.420833333333334,1.0,4.1,15.4,1,0,1,0,0,1,1
NY,Oneida County,2013,0.8036605656999999,0.081,0.5846616540999999,3262.0833333,45957.0,45.03333333333333,4.2616666666666685,2.0,4.0,14.5,0,0,0,0,0,1,0
NY,Onondaga County,2013,0.7873924553,0.077,0.6842945085,1645.2570423,53394.0,46.80833333333333,3.9475,2.0,3.4,12.4,0,1,1,1,1,1,0
NY,Ontario County,2013,0.8727034120999999,0.072,0.7045900835,2456.7045455,52367.0,47.38333333333333,3.085833333333333,1.0,3.2,12.8,1,1,1,0,1,1,1
NY,Orange County,2013,0.8410929355,0.078,0.6150564459000001,2576.2137931,65648.0,49.74166666666667,3.633333333333333,1.0,2.9,7.5,1,0,1,0,1,1,0
NY,Oswego County,2013,0.7711908476,0.103,0.5286735886999999,6429.7894737,43687.0,46.225,4.179166666666666,2.0,3.2,14.0,0,0,0,0,0,1,0
NY,Otsego County,2013,0.7750677506999999,0.076,0.5985336771,2705.5217391,43563.0,45.08333333333334,4.081666666666668,7.0,4.3,17.9,0,1,0,0,0,1,0
NY,Putnam County,2013,0.9014883062,0.066,0.7109390589,1634.7213115,87248.0,50.08333333333334,3.580833333333333,1.0,2.2,15.0,1,1,1,1,1,1,0
NY,Queens County,2013,0.70046902,0.081,0.60951394,2757.8950617,53124.0,54.52500000000001,3.3233333333333333,1.0,3.3,6.5,0,0,1,0,1,1,1
NY,Rensselaer County,2013,0.8272778087999999,0.075,0.6617771159,4429.5833333,57059.0,47.25,3.645,2.0,4.2,6.3,1,1,1,0,1,1,0
NY,Richmond County,2013,0.7416481068999999,0.0819999999999999,0.6387623102000001,2278.6067961,69436.0,54.85833333333335,3.578333333333333,1.0,3.6,6.8,0,0,1,0,1,1,0
NY,Rockland County,2013,0.8770538244,0.065,0.6677734534,1031.4191419,80765.0,51.58333333333334,3.561666666666666,1.0,2.9,6.2,1,1,1,1,1,1,0
NY,Saratoga County,2013,0.8752605976000001,0.066,0.7212837837999999,1692.2153846,64298.0,46.20000000000001,3.6516666666666655,2.0,2.6,15.2,1,1,1,1,1,1,0
NY,Schenectady County,2013,0.7577509196,0.075,0.6504618878,1961.164557,52283.0,46.975,3.4333333333333336,2.0,2.6,10.3,0,1,1,1,1,1,1
NY,Suffolk County,2013,0.875078895,0.074,0.6395773812,1341.4614004,83360.0,52.28333333333333,3.189166666666667,1.0,3.3,9.3,1,1,1,1,1,1,1
NY,Sullivan County,2013,0.7574031890999999,0.091,0.4882599581,4303.8888889,46161.0,46.61666666666667,3.760833333333333,4.0,3.4,18.2,0,0,0,0,0,1,0
NY,Tompkins County,2013,0.8045977011,0.0579999999999999,0.7982373978,1254.9876543,49639.0,46.31666666666667,3.4500000000000006,3.0,3.6,18.2,0,1,1,1,1,1,1
NY,Ulster County,2013,0.8026484408,0.0819999999999999,0.6203740636999999,1232.9256757,54060.0,47.46666666666667,3.952500000000001,3.0,3.2,9.4,0,0,1,1,1,1,0
NY,Washington County,2013,0.7847938144,0.075,0.4507711289,10553.666667,48555.0,46.53333333333334,3.295,3.0,3.1,17.5,0,1,0,0,1,1,1
NY,Wayne County,2013,0.8309143687,0.081,0.5864011355,15630.5,51901.0,47.71666666666667,3.3225,1.0,4.6,11.9,1,0,0,0,1,1,1
NY,Westchester County,2013,0.8586054721999999,0.068,0.683208447,573.15018094,76728.0,51.85,3.4916666666666667,1.0,2.7,7.1,1,1,1,1,1,1,1
NC,Alamance County,2013,0.7541254125,0.107,0.5615366436,7975.368421100001,41371.0,58.06666666666667,4.062499999999999,3.0,3.4,13.6,0,0,0,0,0,0,0
NC,Beaufort County,2013,0.718875502,0.115,0.5169902913000001,7963.8333333,38248.0,61.54166666666668,4.224166666666666,6.0,2.4,21.1,0,0,0,0,0,0,0
NC,Brunswick County,2013,0.8375,0.115,0.5770553033,15438.857143,42685.0,62.5,4.2275,2.0,3.5,16.5,1,0,0,0,0,0,0
NC,Buncombe County,2013,0.8066930867000001,0.0819999999999999,0.6755466633,1319.5911602,41551.0,53.33333333333334,6.029166666666666,2.0,3.5,25.1,0,0,1,1,0,1,0
NC,Burke County,2013,0.849009901,0.127,0.4970278303,1779.4117647,37719.0,56.65,5.840833333333332,2.0,4.5,25.8,1,0,0,1,0,0,0
NC,Cabarrus County,2013,0.858184765,0.1009999999999999,0.6417319734,5410.848484800001,50298.0,58.825,4.435833333333334,1.0,3.2,13.9,1,0,1,0,1,0,0
NC,Caldwell County,2013,0.8464528669,0.132,0.5003601441,16602.4,34876.0,56.23333333333332,5.970833333333334,2.0,4.2,17.1,1,0,0,0,0,0,0
NC,Carteret County,2013,0.8353115727,0.094,0.6183302363000001,7412.8888889,45507.0,63.20000000000001,4.3966666666666665,4.0,4.1,14.6,1,0,1,0,0,0,0
NC,Catawba County,2013,0.8722608231,0.127,0.5494018934,5512.2857143,44339.0,57.81666666666667,5.105833333333334,2.0,3.5,13.5,1,0,0,0,0,0,0
NC,Cherokee County,2013,0.8888888889,0.138,0.5696336932,3048.3333333,32913.0,55.18333333333333,6.766666666666668,9.0,3.7,40.7,1,0,0,0,0,1,0
NC,Craven County,2013,0.8563586459,0.11,0.6212703343,4948.8095238000005,47291.0,62.01666666666666,4.095,3.0,3.0,9.6,1,0,1,0,0,0,0
NC,Cumberland County,2013,0.8069951493,0.102,0.6811510664,4158.038961,43863.0,60.99166666666667,4.201666666666666,2.0,4.0,16.8,0,0,1,0,0,0,0
NC,Davidson County,2013,0.8153923541,0.1159999999999999,0.4817946911,32574.6,41631.0,58.13333333333333,4.264166666666667,2.0,4.1,15.3,0,0,0,0,0,0,0
NC,Davie County,2013,0.8315789473999999,0.102,0.5727938186,13777.0,50110.0,57.59166666666666,4.414166666666668,2.0,3.1,24.1,1,0,0,0,1,0,0
NC,Durham County,2013,0.7690531178,0.085,0.7091569648999999,659.48648649,47007.0,57.96666666666667,4.31,2.0,2.9,9.4,0,0,1,1,0,0,0
NC,Forsyth County,2013,0.8090631365000001,0.1,0.6254736797,1941.3425414,43804.0,57.44166666666667,4.176666666666667,2.0,3.1,11.9,0,0,1,1,0,0,0
NC,Franklin County,2013,0.8011869436,0.103,0.5219360843999999,20278.333333,42269.0,58.33333333333334,3.9308333333333327,1.0,4.2,19.3,0,0,0,0,0,0,0
NC,Gaston County,2013,0.7776417789,0.1159999999999999,0.5674614609,9818.8571429,40969.0,59.09166666666666,4.441666666666666,1.0,4.3,12.4,0,0,0,0,0,0,0
NC,Guilford County,2013,0.8453895764,0.108,0.658878008,3221.5131579,44229.0,58.20833333333334,4.0825000000000005,2.0,3.2,10.3,1,0,1,0,0,0,0
NC,Harnett County,2013,0.7448471926000001,0.1159999999999999,0.60786447,12865.444444,40617.0,60.08333333333334,4.399166666666667,4.0,3.4,14.4,0,0,1,0,0,0,0
NC,Haywood County,2013,0.792822186,0.099,0.5642734147,8424.857142899999,40114.0,50.40833333333334,6.630000000000003,2.0,4.5,22.0,0,0,0,0,0,1,0
NC,Henderson County,2013,0.8492723493000001,0.0819999999999999,0.623071485,4862.0454545,46165.0,54.55833333333332,6.950833333333333,2.0,3.3,18.3,1,0,1,0,0,1,0
NC,Iredell County,2013,0.8770257387999999,0.113,0.6316165101,9398.0,49902.0,57.56666666666669,4.862500000000002,1.0,3.1,14.6,1,0,1,0,1,0,0
NC,Jackson County,2013,0.8640000000000001,0.0969999999999999,0.5878233367,2688.7333333,37388.0,51.625,7.548333333333333,6.0,4.0,24.4,1,0,0,0,0,1,0
NC,Johnston County,2013,0.8236389018000001,0.096,0.5905241567,28279.0,48380.0,59.92499999999999,4.019166666666666,1.0,3.5,10.7,1,0,0,0,1,0,0
NC,Lincoln County,2013,0.8635458167,0.118,0.5504069824,13065.0,50746.0,58.31666666666667,4.8525,1.0,3.2,13.9,1,0,0,0,1,0,0
